Genotype,Y,S1,S2,S3,S6,NP1,NP2,NP3,NP4,KR
30,136.3333333,110.9333333,9137.866667,527.1846154,4.707692308,79.83333333,1.532407407,1.011978918,1.28,522
31,131.75,106.6,9372.166667,602.0663812,5.04496788,69.83333333,2.162241888,1.11258611,1.369593148,527
32,107.5555556,95.2,6309.866667,374.1027668,4.600790514,79.66666667,1.443569554,1.02902009,1.128853755,302
33,113.6111111,107.2666667,8681.366667,319.5595092,3.317791411,98.66666667,0.847715736,0.845640041,0.789693252,318
34,126.75,151.7333333,15911.2,541.1972789,3.972789116,80.5,0.554285714,0.634824458,1.032199546,489
35,134.5333333,140.6666667,14210.8,373.9684211,3.105263158,79.33333333,0.457364341,0.491813561,0.740350877,369
36,124.2777778,101.8666667,6805.466667,159.503125,1.959375,75.33333333,0.438596491,0.408867768,0.4775,201
37,125.6666667,72.73333333,3460.166667,71.14804661,1.213159698,62.83333333,0.561653117,0.338400022,0.299108979,155
38,98.43333334,36.46666667,961.7666667,155.9621622,4.821621622,43.66666667,8.50877193,1.807378756,1.182702703,295
39,135.4,138.3333333,15182.96667,360.0703557,2.842687747,76.16666667,0.384803922,0.455989458,0.656126482,354
40,135.0666667,139.4,13730.7,349.3816794,2.75826972,76.5,0.389842632,0.481316765,0.709414758,355
41,130.0833333,153,16255.5,540.0498339,3.973421927,80.83333333,0.533149171,0.630499277,1.016611296,483
42,111.7,91.8,5877.1,258.9030837,3.030837004,62.16666667,0.918781726,0.632251959,0.808810573,271
43,112.3055556,114.9333333,9329.066667,383.3863014,3.879452055,96.66666667,0.956989247,0.904043169,0.944657534,335
44,125.6666667,98.93333333,7445.466667,156.6367461,1.820476858,73.5,0.372759857,0.349848355,0.416269285,146
45,115.2222222,93.13333333,5788.566667,216.260274,2.727272727,94.33333333,0.508,0.778959647,0.695890411,300
46,126.3888889,98.8,7214.266667,150.0887656,1.578363384,79.5,0.47979798,0.384969564,0.4110957,172
47,124.4722222,85.66666667,4829.366667,112.2238575,1.51975213,61.66666667,0.376779026,0.390533338,0.398140976,150
48,112.1666667,106.1333333,7501.6,340.9818182,4.090909091,80.5,0.963133641,0.773738198,0.964848485,279
49,109.1111111,89.13333333,5458.566667,296.124774,4.047016275,78,1.054054054,1.012438623,0.967088608,312
50,125,103.0666667,7092.4,161.9269406,1.908675799,73.33333333,0.381368268,0.395723568,0.470624049,119
51,123,93.2,6420.666667,166.0517241,2.024137931,61.33333333,0.341391941,0.396499247,0.482068966,189
52,110.2777778,92.8,5736,286.8,3.62,70.83333333,0.660347551,0.865706199,0.928,290
53,113.6666667,114,9023.866667,294.2565217,2.943478261,89.66666667,0.401851852,0.707036602,0.743478261,312
54,111.3888889,105.0666667,7540.666667,353.46875,4.21875,103,0.888307155,1.051013276,0.985,337
55,112.5,82.6,4795.9,200.665272,3.054393305,92.33333333,0.61882716,0.823615012,0.691213389,289
56,110,86.4,4928.666667,240.0324675,3.467532468,72.83333333,0.661740558,0.841593576,0.841558442,282
57,113.4166667,97.86666667,8901.066667,691.7927461,5.70984456,78,3.297297297,1.54022026,1.521243523,563
58,101.5333333,69.13333333,4108.3,370.1171171,4.756756757,49.83333333,3.61971831,1.162239757,1.245645646,286
59,112.5555556,115.2,9671.466667,372.9357326,3.496143959,86.83333333,0.843800322,0.823831253,0.888431877,324
60,115.6,134.7333333,11971.36667,393.3636364,3.226725082,80.66666667,0.704379562,0.587398352,0.88543264,265
61,121.5555556,73.06666667,3536.666667,99.71804511,1.72556391,65.83333333,0.29321872,0.433140179,0.412030075,173
62,123.6666667,64.33333333,2696.566667,66.14636141,1.172526574,54.83333333,0.314240255,0.329752852,0.315617334,119
63,116.6388889,90.2,5472.166667,205.4630788,2.605757196,69,0.511695906,0.589613064,0.677346683,226
64,107.3333333,64,2747.2,202,4,62.16666667,1.931506849,1.027463726,0.941176471,278
65,110.6666667,61.26666667,2956.7,150.0862944,2.081218274,54.83333333,1.071428571,0.654918517,0.621996616,269
66,124.5555556,90.46666667,6218.7,144.958042,1.571095571,61.5,0.396577381,0.348585965,0.421756022,140
67,109.2777778,91.13333333,5616.566667,304.6962025,4.025316456,79.66666667,1.056306306,1.026315806,0.988788427,321
68,111.8888889,92.26666667,5751.6,259.0810811,3.261261261,91.66666667,0.777192982,0.892604441,0.831231231,320
69,120.3333333,105.9333333,7508.3,199.1591512,2.360742706,74.83333333,0.421401515,0.451296637,0.561980548,236
71,122.9444444,65.33333333,2959.066667,76.13379074,1.368782161,56.16666667,0.294498382,0.335461672,0.33619211,139
72,109.3888889,89.4,5406.166667,287.0530973,3.727433628,74.33333333,0.973415133,0.954781546,0.949380531,303
73,118.3888889,82.66666667,4673.866667,150.4463519,2.30472103,70.33333333,0.36605317,0.49801592,0.532188841,202
74,110.8611111,92.13333333,5955.066667,290.0194805,3.675324675,92,1.050438596,0.988059083,0.897402597,321
75,112.3888889,89.46666667,5444.666667,243.7910448,3.128358209,89.16666667,0.727272727,0.87856203,0.80119403,304
76,122.0555556,70.4,3321.866667,89.13774597,1.567084079,48.16666667,0.279329609,0.280421078,0.377817531,112
77,102.4,84.46666667,4879.9,314.8322581,4.167741935,51.16666667,1.236111111,0.824351878,1.089892473,281
78,119.5555556,82.53333333,4688.8,138.7218935,1.940828402,67.66666667,0.351554126,0.465211534,0.488362919,192
79,123.9444444,52.53333333,1935.866667,45.09006211,1.034161491,45.5,0.285925926,0.265424638,0.244720497,106
80,117.6,156.1333333,16660.66667,577.1593533,4.230946882,109.8333333,0.819892473,0.804757103,1.081755196,498
81,108.5555556,94.8,6246.266667,349.6044776,4.26119403,84.16666667,1.232394366,1.020917957,1.06119403,317
82,109,96.53333333,6374.666667,347.7090909,4.276363636,86.66666667,1.1416122,1.014799577,1.053090909,328
83,135.1333333,136.5333333,15894.8,342.5603448,2.525862069,71,0.360451977,0.411900505,0.588505747,335
84,117.3333333,74.13333333,3764,136.3768116,2.144927536,63.83333333,0.387096774,0.512374868,0.537198068,177
85,126.2777778,78.33333333,5687.766667,112.0374261,1.187130663,70,0.4490161,0.3448488,0.308601445,137
86,134.8666667,135.9333333,13604.56667,325.2087649,2.433466135,73.83333333,0.36318408,0.452287229,0.649880478,336
87,149,163.4,18631.5,562.8851964,3.993957704,97,0.550833333,0.651052534,0.987311178,466
88,122.8666667,112.4666667,8464.966667,394.9440124,3.928460342,75.16666667,1.035580524,0.811898544,1.049455677,391
89,122.2,112.2666667,8514.666667,378.9910979,3.816023739,92.66666667,0.831481481,0.849509861,0.999406528,396
90,148.2083333,172.8,21687.46667,618.4638783,4.266159696,111.8333333,0.565381708,0.671918767,0.985551331,487
91,129.4,130.8,11686.8,386.9801325,3.271523179,69.33333333,0.737333333,0.597320972,0.866225166,367
92,112.6,151.0666667,17130.66667,723.8309859,5.583098592,100,1.964480874,0.935037316,1.276619718,540
